village_id,village_name,district,state,latitude,longitude,area_sq_km,avg_solar_irradiance_kwh_m2_day,annual_sun_hours,seasonal_solar_variation_percent,avg_temperature_c,rainfall_mm_year,cloud_cover_percent,population,households,estimated_annual_electricity_demand_kwh,agricultural_demand_kwh,public_facility_demand_kwh,grid_connected,grid_reliability_percent,avg_daily_power_hours,outage_hours_month,distance_to_grid_km,existing_solar_capacity_kw,existing_solar_project,solar_pumps_count,existing_solar_generation_kwh_year,recommended_capacity_kw,installation_cost_inr,maintenance_cost_inr_year,panel_efficiency_percent,system_efficiency_percent,expected_annual_generation_kwh,electricity_value_inr_kwh,degradation_rate_percent,project_lifetime_years
V12194,Village_2194,District_24,Uttar Pradesh,15.534712,72.406449,39.85,4.34,3240.0,8.06,32.44,278.0,45.77,10768,2751,4051596.0,630189.0,219057.0,False,0.0,9.17,242.41,12.61,100.04,False,19,151276.0,1000.0,49529124.0,528868.0,20.83,84.48,1393785.0,5.52,0.52,20
V12195,Village_2195,District_20,Uttar Pradesh,29.891702,70.646995,7.76,5.71,2508.0,31.16,30.57,199.0,15.18,22824,4433,12005890.0,2542027.0,908224.0,True,98.9,15.19,51.52,13.11,130.21,False,17,187757.0,1000.0,73804414.0,2745694.0,17.59,89.22,1635411.0,8.18,0.41,20
V12196,Village_2196,District_13,Karnataka,25.006358,94.830979,33.25,5.03,2681.0,6.72,23.06,1492.0,36.44,11768,2896,4562876.0,1635537.0,512163.0,True,77.78,11.81,21.27,7.58,27.89,False,18,37323.0,1000.0,67870978.0,712272.0,17.4,82.94,1324781.0,4.77,0.67,20
V12197,Village_2197,District_10,Andhra Pradesh,8.82119,95.937636,57.34,5.7,2502.0,11.47,30.01,1043.0,37.64,7860,1639,3778444.0,1610451.0,449180.0,False,0.0,5.92,181.49,26.83,114.38,False,8,164630.0,1000.0,72584786.0,1330872.0,17.17,76.38,1364230.0,8.55,0.77,21
V12198,Village_2198,District_23,Rajasthan,11.13142,92.255777,20.73,6.1,2608.0,24.82,31.74,301.0,11.79,41601,9717,25612306.0,10981356.0,2957634.0,True,69.37,8.12,16.82,13.61,78.16,True,14,132272.0,1000.0,60937577.0,1335136.0,17.5,76.85,1497182.0,7.12,0.9,22
V12199,Village_2199,District_12,Maharashtra,8.382567,74.338714,16.52,4.45,3064.0,9.12,30.71,807.0,54.13,22091,4578,12096213.0,5209040.0,1398184.0,True,71.75,22.28,73.59,3.12,54.9,True,17,78145.0,1000.0,45420835.0,845845.0,17.86,87.31,1266392.0,4.77,0.73,25
V12200,Village_2200,District_7,Tamil Nadu,11.844622,72.193184,24.94,5.37,3161.0,13.36,25.73,589.0,24.19,38148,8426,19485661.0,4718313.0,1999201.0,True,73.94,13.59,26.86,3.29,56.01,False,9,75844.0,1000.0,65835938.0,2022782.0,17.45,90.47,1547167.0,6.59,0.3,24
V12201,Village_2201,District_3,Uttar Pradesh,17.419412,76.255508,53.63,5.37,2790.0,24.4,19.66,916.0,49.53,4718,901,2662795.0,864037.0,126380.0,False,0.0,4.4,102.24,12.9,96.61,False,3,137690.0,1000.0,66413737.0,2464394.0,18.18,86.86,1547572.0,7.22,0.59,22
V12202,Village_2202,District_1,Gujarat,18.634827,79.980194,21.7,5.36,3186.0,31.27,21.45,1631.0,48.54,22933,5362,13662143.0,7426778.0,1241223.0,True,90.76,9.8,46.97,3.71,62.54,True,4,89082.0,1000.0,57323946.0,1784462.0,22.08,83.85,1811047.0,6.17,0.98,22
V12203,Village_2203,District_13,Rajasthan,13.079189,86.68728,57.6,5.57,2265.0,16.66,21.29,1795.0,47.7,26954,5073,13493707.0,2789532.0,864779.0,True,67.48,15.44,53.28,5.66,5.98,True,13,7388.0,1000.0,67983749.0,729503.0,22.1,89.67,2014455.0,5.55,0.32,24
V12204,Village_2204,District_10,Telangana,31.981167,81.426703,27.47,4.64,2933.0,31.21,23.11,337.0,21.98,29014,6472,15768599.0,2640440.0,1348375.0,False,0.0,7.12,238.3,32.21,99.81,False,14,120307.0,1000.0,68065150.0,950946.0,19.85,84.55,1421199.0,5.93,0.49,22
V12205,Village_2205,District_30,Tamil Nadu,20.253798,73.803828,25.21,4.7,2611.0,31.21,30.0,1391.0,52.3,17618,3683,10612224.0,5084512.0,1021014.0,True,69.86,10.67,15.78,11.34,75.05,True,8,110413.0,1000.0,56589800.0,1041552.0,22.72,89.95,1752953.0,4.64,0.6,23
V12206,Village_2206,District_22,Tamil Nadu,20.500996,76.355512,37.93,5.72,3098.0,28.7,30.36,620.0,21.97,40456,10087,15807241.0,8039969.0,1720313.0,False,0.0,5.8,235.55,26.45,30.86,False,15,43427.0,1000.0,62981753.0,2005364.0,20.44,80.17,1710613.0,7.6,0.86,21
V12207,Village_2207,District_21,Rajasthan,10.100182,69.892658,29.42,5.38,2596.0,18.72,34.08,800.0,12.87,9230,1785,3225256.0,738708.0,167240.0,True,90.62,21.64,74.81,7.45,128.44,False,1,214194.0,1000.0,73585826.0,2765785.0,19.31,84.87,1609095.0,8.25,0.79,22
V12208,Village_2208,District_30,Maharashtra,30.088939,93.408044,3.02,5.16,2260.0,32.38,31.8,1245.0,27.58,42178,11593,14086773.0,6526194.0,736941.0,False,0.0,3.95,156.09,4.01,78.58,True,17,102518.0,1000.0,69454519.0,2477876.0,17.41,83.78,1373573.0,4.66,0.64,21
V12209,Village_2209,District_2,Gujarat,32.921442,82.230262,24.13,4.74,2344.0,33.5,30.53,1311.0,34.86,23044,6229,11294706.0,2271990.0,1050994.0,True,70.65,10.06,35.21,1.8,114.51,False,19,205669.0,1000.0,66262576.0,2229323.0,23.99,75.38,1564327.0,5.8,0.85,22
V12210,Village_2210,District_7,Gujarat,12.627366,92.531138,21.96,5.28,2865.0,24.35,30.79,310.0,40.66,13801,2803,7147033.0,2985528.0,680141.0,True,87.77,11.63,23.22,8.73,60.95,False,7,107983.0,1000.0,59652984.0,1943361.0,20.08,84.05,1626291.0,7.28,0.6,21
V12211,Village_2211,District_17,Madhya Pradesh,17.895885,72.687522,58.08,5.26,2529.0,28.13,18.07,1699.0,12.99,32305,7905,12175716.0,5172512.0,767437.0,True,67.84,19.89,76.89,7.7,88.29,False,1,125933.0,1000.0,71400341.0,1498947.0,22.41,79.01,1699701.0,4.75,0.64,24
V12212,Village_2212,District_25,Gujarat,17.666549,89.608771,28.19,6.32,2860.0,28.58,19.0,1413.0,29.7,14231,3450,8478168.0,1678470.0,978246.0,True,80.08,17.63,20.19,5.21,55.69,False,14,85483.0,1000.0,51316422.0,1012830.0,21.31,88.7,2180153.0,8.07,0.97,22
V12213,Village_2213,District_10,Rajasthan,9.297756,80.959159,20.76,6.34,2323.0,7.1,32.52,635.0,31.92,6668,1716,4305023.0,865602.0,346300.0,True,91.04,9.71,9.84,5.92,145.26,True,4,251134.0,1000.0,51343404.0,1752228.0,23.29,84.97,2289746.0,8.72,0.39,23
V12214,Village_2214,District_19,Rajasthan,14.080245,80.312731,22.13,6.07,3106.0,30.26,18.14,166.0,21.56,20183,4873,10023504.0,5205624.0,357786.0,True,99.1,11.19,59.79,2.33,32.18,False,0,51070.0,1000.0,68877576.0,1217155.0,16.54,82.88,1518577.0,8.82,0.67,23
V12215,Village_2215,District_14,Bihar,12.731685,87.885961,3.72,4.88,3245.0,22.21,22.98,908.0,44.11,32466,6686,11792961.0,2879339.0,901677.0,True,96.92,22.13,76.25,14.33,76.39,False,1,110325.0,1000.0,72728621.0,1079871.0,17.38,89.43,1384254.0,8.88,0.52,23
V12216,Village_2216,District_15,Bihar,10.021237,91.539365,34.62,5.88,2281.0,19.08,21.07,356.0,44.51,37022,9316,16361742.0,6589239.0,615556.0,True,90.33,20.97,8.1,6.7,148.39,False,13,195808.0,1000.0,70459828.0,2585853.0,16.64,75.29,1344407.0,7.21,0.83,22
V12217,Village_2217,District_28,Karnataka,22.824899,86.902522,21.21,5.59,2254.0,33.13,18.86,1340.0,59.11,30144,5799,18876117.0,2949460.0,1967897.0,False,0.0,10.62,42.2,33.94,74.55,False,9,116027.0,1000.0,65580692.0,1577194.0,17.19,87.75,1538855.0,8.8,0.79,24
V12218,Village_2218,District_28,Maharashtra,26.004052,84.336878,32.37,5.35,2433.0,17.85,24.71,1013.0,35.48,1687,408,1064768.0,556813.0,114701.0,True,74.03,19.87,76.56,7.65,49.59,False,9,78713.0,669.88,34866200.0,359529.0,22.67,80.21,1189306.0,8.9,0.85,23
V12219,Village_2219,District_20,Gujarat,29.671639,82.785605,29.19,5.88,2790.0,27.37,25.16,1581.0,55.68,32163,7056,17843656.0,4946979.0,1634627.0,True,94.82,19.4,41.75,7.29,5.78,False,17,8813.0,1000.0,69450943.0,1420366.0,17.55,79.55,1498158.0,7.86,0.75,20
V12220,Village_2220,District_17,Maharashtra,23.819827,68.708495,31.21,6.04,2718.0,7.48,22.3,1604.0,24.49,5718,1139,2569949.0,971207.0,260141.0,True,78.54,16.04,3.49,1.9,65.6,True,17,110584.0,1000.0,48707334.0,1031955.0,23.47,89.37,2312090.0,4.79,0.3,23
V12221,Village_2221,District_16,Telangana,9.150106,88.740945,22.25,6.33,2592.0,6.36,23.29,1707.0,49.93,34702,6943,19713009.0,9347974.0,2260912.0,False,0.0,10.42,189.62,9.94,16.22,False,11,22823.0,1000.0,71375836.0,1567569.0,19.19,88.63,1964818.0,6.72,0.62,25
V12222,Village_2222,District_17,Karnataka,29.544788,96.754547,16.06,6.2,3263.0,20.78,27.77,771.0,49.19,36009,8005,13953683.0,4906775.0,1049657.0,True,66.02,19.39,77.54,7.73,66.51,True,2,112377.0,1000.0,59173668.0,2056925.0,19.23,87.65,1907154.0,7.87,0.76,24
V12223,Village_2223,District_7,Gujarat,19.192487,87.513823,25.92,5.19,2458.0,30.59,23.69,697.0,53.9,35817,6653,19857412.0,3557662.0,1602783.0,True,86.09,11.11,21.15,1.76,12.79,False,11,15772.0,1000.0,62905659.0,2501666.0,16.02,78.56,1192049.0,5.39,0.91,21
V12224,Village_2224,District_2,Telangana,26.888197,89.703804,57.48,5.0,2495.0,19.14,31.21,522.0,49.14,39568,7348,14314497.0,4174127.0,1095715.0,True,90.69,23.01,52.15,2.88,54.7,False,12,80950.0,1000.0,47180904.0,1649718.0,18.82,86.82,1490982.0,6.01,0.96,22
V12225,Village_2225,District_8,Uttar Pradesh,10.824925,80.450169,1.51,4.55,2624.0,11.63,24.12,678.0,44.61,38081,8439,23074549.0,10829614.0,2299800.0,True,77.41,22.8,18.8,6.0,129.35,False,9,206680.0,1000.0,68337291.0,1348950.0,18.34,90.34,1375795.0,7.5,0.35,20
V12226,Village_2226,District_19,Madhya Pradesh,19.953079,90.227328,33.12,4.33,2792.0,11.08,20.58,1400.0,27.62,34663,8582,17004433.0,7237978.0,1438063.0,True,71.03,13.3,37.88,9.7,149.42,False,3,208826.0,1000.0,45958728.0,1713460.0,20.63,91.16,1486121.0,7.31,0.66,24
V12227,Village_2227,District_13,Karnataka,30.277587,94.73175,25.07,5.28,2899.0,11.11,18.22,1366.0,46.68,7128,1462,3419219.0,1531549.0,155032.0,True,93.52,12.6,11.44,3.66,35.36,False,6,60231.0,1000.0,57051876.0,882158.0,18.12,79.46,1387406.0,8.24,0.65,20
V12228,Village_2228,District_24,Uttar Pradesh,25.032374,70.509576,19.9,6.07,2814.0,14.21,20.36,1609.0,11.24,22089,5134,9392905.0,3850640.0,788091.0,False,0.0,3.23,201.04,16.73,25.36,True,18,44206.0,1000.0,69674808.0,1591376.0,17.8,87.89,1733050.0,7.64,0.9,21
V12229,Village_2229,District_14,Rajasthan,22.15815,85.094601,25.96,5.76,2842.0,6.88,34.28,308.0,16.25,1885,439,1024037.0,355892.0,62726.0,True,88.58,8.37,12.1,1.93,142.36,False,14,184171.0,801.97,48562729.0,1649031.0,22.02,91.65,1701348.0,5.69,0.99,23
V12230,Village_2230,District_18,Telangana,20.568375,80.206721,14.93,5.5,2444.0,8.97,21.34,322.0,45.46,2293,479,1420747.0,741671.0,162055.0,True,80.96,17.8,34.19,0.52,69.02,True,18,117647.0,860.21,44901354.0,895362.0,16.09,86.99,1208524.0,5.61,0.42,25
V12231,Village_2231,District_17,Tamil Nadu,23.899472,75.545608,13.81,6.24,2544.0,24.65,29.01,424.0,35.01,21585,4922,10758246.0,2805796.0,830597.0,False,0.0,2.05,94.89,7.64,144.76,False,17,236117.0,1000.0,62522456.0,1588801.0,22.71,88.46,2287766.0,6.62,0.93,22
V12232,Village_2232,District_25,Telangana,29.436244,96.564481,22.57,6.2,2293.0,5.41,24.92,1667.0,30.81,11472,2760,6664393.0,3032923.0,764423.0,True,84.02,10.96,49.86,1.9,130.95,True,3,224329.0,1000.0,65905542.0,1370017.0,17.58,84.49,1680656.0,7.13,0.31,25
V12233,Village_2233,District_21,Rajasthan,32.832919,82.057828,23.63,4.58,2973.0,15.49,23.16,1452.0,37.76,12487,2488,6280846.0,2970124.0,562618.0,True,94.31,19.31,48.91,12.03,130.24,False,19,222626.0,1000.0,48532975.0,1462670.0,17.52,75.77,1109583.0,7.15,0.61,22
V12234,Village_2234,District_18,Tamil Nadu,13.820298,90.378678,46.55,5.67,2817.0,7.45,29.37,1159.0,35.31,6888,1330,2917176.0,1443219.0,181019.0,True,80.21,11.37,16.46,1.32,79.72,False,11,130116.0,1000.0,58218626.0,853986.0,22.48,84.39,1963058.0,7.72,0.56,20
V12235,Village_2235,District_21,Tamil Nadu,8.489428,76.534354,36.28,5.79,2788.0,20.13,23.33,860.0,11.6,20478,5348,9004808.0,2198137.0,1044021.0,True,65.07,10.16,56.37,2.05,129.38,False,11,192845.0,1000.0,69290598.0,929101.0,20.65,79.29,1730135.0,8.75,0.86,23
V12236,Village_2236,District_22,Uttar Pradesh,13.622024,88.110476,6.45,4.53,2615.0,14.31,29.12,1151.0,36.97,429,111,211614.0,115187.0,7638.0,True,68.01,8.9,28.37,13.19,132.48,False,8,216253.0,131.74,6478638.0,96628.0,20.54,80.55,180196.0,5.0,0.89,24
V12237,Village_2237,District_1,Madhya Pradesh,24.845201,87.709797,42.57,5.75,3230.0,26.47,21.17,111.0,11.81,34139,7156,13334045.0,2373852.0,934608.0,True,85.09,18.86,8.61,13.76,113.79,True,0,176596.0,1000.0,63642351.0,1473915.0,18.89,75.55,1497605.0,5.91,0.9,25
V12238,Village_2238,District_9,Maharashtra,21.178955,92.00875,37.0,5.11,3252.0,22.26,30.15,116.0,22.47,41825,9197,23086887.0,6875488.0,2522581.0,True,92.08,9.44,14.06,7.15,94.04,False,15,148812.0,1000.0,61468642.0,1709777.0,23.44,76.74,1677502.0,6.06,0.39,20
V12239,Village_2239,District_27,Karnataka,24.125924,91.561792,33.73,5.47,3035.0,29.66,24.0,1129.0,58.6,16091,4063,9890892.0,2807085.0,517914.0,True,87.32,21.29,24.95,7.2,25.94,False,7,38606.0,1000.0,69256609.0,2325972.0,19.77,81.89,1616173.0,6.05,0.9,21
V12240,Village_2240,District_5,Telangana,15.24121,74.117807,12.85,5.42,2581.0,20.77,26.44,517.0,15.75,33129,6065,17232903.0,7586343.0,1403870.0,True,97.2,21.74,34.65,12.62,78.93,False,2,137329.0,1000.0,71338008.0,736721.0,16.56,91.65,1501257.0,5.28,0.98,24
V12241,Village_2241,District_7,Andhra Pradesh,29.178839,81.759639,2.24,4.46,3272.0,24.66,22.79,683.0,10.61,26725,7044,14649737.0,5024570.0,1182868.0,True,96.04,21.54,52.95,12.15,127.5,False,3,188882.0,1000.0,61429325.0,1241790.0,17.54,75.87,1083172.0,4.91,0.93,21
V12242,Village_2242,District_17,Uttar Pradesh,28.892242,88.84335,31.69,6.26,3240.0,11.52,25.12,923.0,36.51,44506,11958,20205128.0,10138033.0,724148.0,False,0.0,10.27,194.63,31.76,133.66,True,15,189029.0,1000.0,63323872.0,1535869.0,23.06,90.95,2396068.0,7.91,0.48,24
V12243,Village_2243,District_28,Telangana,16.088161,85.7516,59.18,6.24,2441.0,32.53,18.46,1417.0,37.24,25479,6783,9946287.0,3460847.0,929915.0,False,0.0,5.13,235.09,29.22,146.08,False,12,237861.0,1000.0,70748011.0,1882740.0,16.0,82.96,1511598.0,6.44,0.47,25
V12244,Village_2244,District_22,Maharashtra,13.246904,74.881618,32.26,6.09,2519.0,16.79,19.32,310.0,46.5,30244,5544,12773516.0,5146178.0,495842.0,True,78.19,17.01,38.11,5.47,67.04,False,10,103519.0,1000.0,72884358.0,1464976.0,18.31,83.82,1705753.0,4.94,0.37,25
V12245,Village_2245,District_8,Tamil Nadu,27.260453,92.897542,27.72,5.73,2807.0,13.22,27.18,1008.0,38.11,12352,2470,4865699.0,1985027.0,269681.0,True,93.12,8.23,1.04,10.05,17.25,True,17,29263.0,1000.0,73904533.0,2919876.0,18.33,91.92,1761935.0,8.48,0.61,22
V12246,Village_2246,District_17,Tamil Nadu,34.22541,74.314374,9.2,5.29,3134.0,18.82,26.82,1689.0,20.28,12793,3162,5140043.0,1677273.0,515119.0,True,92.14,20.55,36.45,2.73,111.66,False,9,157979.0,1000.0,64952324.0,1151819.0,23.57,84.24,1916887.0,7.35,0.55,23
V12247,Village_2247,District_21,Madhya Pradesh,16.590118,89.099716,14.92,5.62,2615.0,16.01,25.35,1134.0,18.53,15034,3487,6023484.0,3005423.0,544405.0,True,80.72,13.29,58.62,3.11,11.72,False,1,19520.0,1000.0,53037367.0,652121.0,23.99,90.95,2237856.0,6.03,0.5,25
V12248,Village_2248,District_6,Uttar Pradesh,31.8334,78.935571,6.19,5.16,2296.0,20.17,22.92,649.0,17.77,34398,9501,18936749.0,3357793.0,1026245.0,True,79.39,15.32,75.14,10.63,62.03,False,17,98051.0,1000.0,66437861.0,2472717.0,23.08,81.59,1773313.0,4.55,0.43,25
V12249,Village_2249,District_21,Gujarat,22.151775,80.446248,45.77,5.12,2761.0,28.69,22.53,410.0,15.77,19847,4302,8383435.0,1944573.0,785372.0,True,73.63,21.41,14.34,4.93,34.97,False,17,54520.0,1000.0,51304168.0,1280886.0,20.09,87.41,1640869.0,5.64,0.98,22
V12250,Village_2250,District_25,Gujarat,30.882245,73.227946,55.8,4.7,3248.0,20.82,26.2,643.0,36.69,19918,4070,12988059.0,4805379.0,1083547.0,True,73.26,8.82,55.06,7.31,124.21,False,14,214380.0,1000.0,64028517.0,917089.0,18.22,80.67,1260727.0,7.28,0.78,24
V12251,Village_2251,District_12,Maharashtra,8.941049,96.653324,42.07,5.62,2731.0,23.84,19.54,1647.0,23.57,31444,6080,12594427.0,2782300.0,648907.0,True,95.19,18.24,37.75,7.49,21.87,False,0,26601.0,1000.0,61208925.0,1454685.0,18.83,81.33,1570725.0,7.0,0.4,23
V12252,Village_2252,District_6,Bihar,8.016523,73.10284,25.2,4.49,2278.0,13.55,19.16,677.0,23.92,35210,6699,15369752.0,2794148.0,1842885.0,True,90.13,16.34,54.14,3.9,38.87,False,10,49630.0,1000.0,61193351.0,1275338.0,23.84,91.63,1790000.0,7.96,0.84,23
V12253,Village_2253,District_10,Karnataka,10.158723,85.998827,16.81,5.08,2928.0,8.08,22.63,1576.0,20.47,24197,4823,10218881.0,5586577.0,518039.0,True,82.42,15.81,5.94,0.77,7.54,True,8,11659.0,1000.0,56986606.0,1559589.0,16.4,76.81,1167853.0,5.05,0.77,20
V12254,Village_2254,District_13,Madhya Pradesh,12.050378,84.133927,2.0,4.97,2418.0,26.79,22.27,1063.0,12.24,12153,2315,4220387.0,2101980.0,358804.0,True,72.96,14.41,55.83,8.87,63.73,False,10,86714.0,1000.0,50639587.0,1022121.0,18.59,76.9,1296657.0,6.92,0.39,21
V12255,Village_2255,District_2,Tamil Nadu,19.313372,91.479897,58.52,4.79,2326.0,24.49,30.42,1328.0,37.49,17821,4914,7056274.0,1915429.0,241975.0,True,85.85,19.22,67.18,12.82,27.95,False,8,47161.0,1000.0,51874540.0,1689147.0,20.54,91.94,1650834.0,8.38,0.71,20
V12256,Village_2256,District_26,Tamil Nadu,32.630141,71.557151,22.9,6.36,2676.0,12.95,33.52,1510.0,24.53,1207,300,746010.0,298954.0,29147.0,True,88.47,20.99,75.82,8.93,10.91,True,15,14499.0,629.23,28614901.0,416669.0,22.08,80.68,1301051.0,8.79,0.3,25
V12257,Village_2257,District_18,Madhya Pradesh,9.601746,74.451866,4.09,5.8,2985.0,33.48,30.54,564.0,25.21,28650,5764,11033263.0,5872310.0,509239.0,True,95.98,18.94,9.68,9.76,50.64,False,10,79407.0,1000.0,51442758.0,713474.0,23.68,83.76,2099468.0,5.08,0.7,24
V12258,Village_2258,District_7,Rajasthan,34.996645,82.33027,26.6,5.15,3121.0,30.22,28.77,272.0,31.01,37434,6886,14082463.0,2617299.0,1633156.0,True,72.05,15.25,13.42,7.47,104.47,True,10,156546.0,1000.0,51484386.0,1685460.0,19.2,80.43,1451408.0,5.62,0.61,21
V12259,Village_2259,District_29,Telangana,28.602368,83.56857,11.18,4.51,2394.0,29.84,34.6,1131.0,32.89,34345,7266,12894656.0,6338983.0,1518051.0,True,66.3,10.08,14.8,4.36,41.35,False,13,73481.0,1000.0,59891482.0,1567766.0,16.16,91.28,1214105.0,7.49,0.57,22
V12260,Village_2260,District_10,Madhya Pradesh,33.304613,81.690741,52.16,5.01,2338.0,5.3,27.12,1408.0,59.58,20935,4236,7156209.0,3833154.0,818111.0,True,82.84,21.13,37.07,0.11,113.12,True,10,163710.0,1000.0,53849856.0,1356179.0,21.39,76.71,1500249.0,8.62,0.65,24
V12261,Village_2261,District_30,Tamil Nadu,21.314419,93.409879,48.73,5.57,2231.0,22.96,27.43,748.0,53.08,10873,2195,7120232.0,2542876.0,262430.0,True,65.49,14.11,1.36,14.23,10.94,True,4,19095.0,1000.0,67038065.0,2166068.0,18.19,75.95,1404360.0,6.88,0.88,23
V12262,Village_2262,District_29,Telangana,9.34464,93.44751,27.3,5.94,3203.0,26.51,33.04,608.0,52.7,34339,8851,18487753.0,2846756.0,2081998.0,True,67.57,13.58,33.71,12.37,148.03,True,5,202678.0,1000.0,74802509.0,1577952.0,19.51,89.3,1888679.0,7.54,0.57,22
V12263,Village_2263,District_26,Gujarat,17.277887,75.10132,1.51,6.37,2969.0,24.14,27.34,648.0,10.24,28978,7523,14852191.0,3057303.0,1197058.0,True,82.32,11.16,67.32,8.85,38.21,False,6,65028.0,1000.0,72450006.0,2092781.0,16.74,81.21,1580401.0,6.33,0.63,25
V12264,Village_2264,District_15,Madhya Pradesh,31.461861,75.665645,59.22,5.34,2977.0,26.66,20.78,347.0,32.95,39203,9513,18022969.0,4068045.0,603935.0,True,84.86,12.35,36.54,5.51,119.7,False,18,197856.0,1000.0,61621299.0,2197691.0,16.87,88.67,1457793.0,8.83,0.73,21
V12265,Village_2265,District_29,Rajasthan,10.478077,90.1947,4.75,4.98,3080.0,33.21,20.49,1207.0,27.24,9679,1761,4957940.0,2422926.0,217983.0,True,74.19,8.45,64.25,13.0,124.44,False,13,191950.0,1000.0,53497418.0,1975195.0,21.71,75.58,1491279.0,6.54,0.62,24
V12266,Village_2266,District_8,Tamil Nadu,24.123559,92.441308,51.82,4.76,2433.0,22.0,27.56,146.0,16.92,34237,7069,17306229.0,8473953.0,1791302.0,True,93.8,14.18,51.44,7.69,145.69,False,18,203548.0,1000.0,59851834.0,2149682.0,22.57,84.48,1656362.0,5.59,0.51,22
V12267,Village_2267,District_23,Telangana,34.47869,94.866598,50.68,6.07,3124.0,20.06,29.56,942.0,30.18,31779,7923,17916533.0,7201626.0,991494.0,True,75.95,9.45,23.89,0.59,61.42,False,11,98521.0,1000.0,60747503.0,1213444.0,23.0,77.29,1969258.0,7.8,0.68,21
V12268,Village_2268,District_1,Maharashtra,19.647272,69.064736,37.92,4.58,2607.0,13.23,29.54,1683.0,40.74,8986,2373,4716764.0,1732452.0,472585.0,True,73.33,11.49,77.29,8.08,95.49,True,6,137186.0,1000.0,60814385.0,1931653.0,18.12,82.14,1244060.0,4.82,0.58,21
V12269,Village_2269,District_28,Andhra Pradesh,8.468099,69.897975,30.97,4.89,2662.0,8.67,21.55,867.0,31.59,26722,5221,13031439.0,6892620.0,515377.0,True,98.5,13.93,30.29,13.16,119.36,False,11,152689.0,1000.0,61799959.0,1993812.0,17.3,82.54,1274331.0,5.09,0.59,23
V12270,Village_2270,District_16,Gujarat,31.567691,86.064769,34.4,6.19,2906.0,8.85,29.88,731.0,49.61,7269,1376,3216749.0,1620056.0,210440.0,True,80.79,18.47,68.45,8.24,97.26,False,19,123279.0,1000.0,69955425.0,896963.0,21.33,78.04,1880449.0,7.24,0.62,22
V12271,Village_2271,District_16,Maharashtra,24.413443,88.433266,19.04,5.41,2429.0,8.62,24.24,182.0,33.9,5310,1016,3171562.0,981996.0,218089.0,True,78.45,23.48,51.51,0.77,127.69,False,15,157507.0,1000.0,50225271.0,936277.0,23.79,78.57,1845488.0,5.95,0.75,24
V12272,Village_2272,District_27,Tamil Nadu,9.418504,93.727115,56.28,4.33,2613.0,33.34,24.05,169.0,58.09,26871,5642,13545932.0,4410104.0,1206716.0,True,79.52,11.23,40.95,12.42,93.76,False,19,123863.0,1000.0,58601970.0,1230141.0,20.13,88.67,1410494.0,5.2,0.5,22
V12273,Village_2273,District_5,Karnataka,11.902247,76.792512,19.34,5.15,2438.0,25.17,21.97,1274.0,43.47,4464,1172,2679571.0,695475.0,278269.0,True,71.51,8.0,11.35,1.17,13.03,True,11,20456.0,1000.0,58458022.0,1057619.0,17.25,82.78,1342099.0,7.07,0.83,20
V12274,Village_2274,District_8,Karnataka,18.578537,73.913454,16.34,4.86,2265.0,9.16,34.84,1305.0,36.42,6819,1341,3017568.0,1378734.0,341062.0,True,78.19,10.25,74.9,9.83,50.45,True,2,68404.0,1000.0,69229668.0,2482696.0,20.01,79.76,1415570.0,6.93,0.7,23
V12275,Village_2275,District_27,Bihar,30.370315,91.716059,9.65,5.0,3244.0,28.56,31.29,826.0,25.18,12315,3008,6694711.0,1829806.0,603796.0,False,0.0,2.97,229.49,4.98,144.86,False,0,177541.0,1000.0,71148419.0,2159786.0,17.45,78.5,1249965.0,8.84,0.94,22
V12276,Village_2276,District_19,Karnataka,10.903148,89.639972,51.19,5.23,2747.0,9.37,32.34,1465.0,20.71,30675,7098,16532396.0,4705540.0,1957945.0,True,70.45,21.7,78.28,4.72,105.62,False,10,173341.0,1000.0,70860564.0,2474467.0,23.52,75.6,1697163.0,6.74,0.97,22
V12277,Village_2277,District_6,Maharashtra,34.15619,92.239453,33.67,5.06,2617.0,24.25,33.53,1582.0,36.43,25150,6264,10172031.0,4027002.0,597894.0,False,0.0,11.92,219.58,23.51,56.98,False,12,73481.0,1000.0,47717538.0,1527674.0,16.99,80.48,1262684.0,7.46,0.66,22
V12278,Village_2278,District_2,Uttar Pradesh,24.823647,70.518408,35.09,6.3,3107.0,16.66,26.89,674.0,46.5,41813,10078,17062504.0,3591055.0,857552.0,True,85.24,16.54,34.79,9.03,89.93,True,9,138631.0,1000.0,53160623.0,1677981.0,18.47,80.25,1704180.0,8.94,0.31,22
V12279,Village_2279,District_1,Maharashtra,10.696287,87.570949,35.41,5.75,2777.0,17.69,34.56,956.0,32.89,10885,2201,6052252.0,1907760.0,271629.0,True,73.78,23.17,44.29,6.67,137.33,False,4,167541.0,1000.0,56530430.0,861126.0,22.91,84.12,2022344.0,4.77,0.38,25
V12280,Village_2280,District_1,Andhra Pradesh,24.966599,92.217723,8.47,5.25,2626.0,13.76,30.18,606.0,49.38,3190,638,1389380.0,407304.0,79386.0,True,81.32,22.34,9.95,8.5,93.35,False,5,164555.0,1000.0,64165666.0,2434758.0,19.83,87.15,1655817.0,6.66,0.48,21
